year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2014,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Spoiled,Spoiled,1162.372315,10462945.71,169.2028863,1162.372315
2014,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1794.031604,16148746.01,1794.031604,1794.031604
2014,Foodservice,Colleges & Universities,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Colleges & Universities,Frozen,Other,Other,0,0,0,0
2014,Foodservice,Colleges & Universities,Frozen,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Colleges & Universities,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Excess,Catering Overproduction,17364.87996,191580259.7,675.4863658,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Excess,Overproduction,29911.62841,330003867.2,1163.549487,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Excess,Plate Waste,77276.58211,852563778.4,3006.025825,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Other,Other,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Colleges & Universities,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Colleges & Universities,Produce,Date Label Concerns,Date Label Concerns,926.1530711,2855007.772,211.1499878,0
2014,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Cooking Issues,73.26538047,225851.6839,16.70348528,73.26538047
2014,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Equipment Issues,10.19861414,31438.77996,2.325141834,10.19861414
2014,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Handling Errors,46.87703807,144505.603,10.68731112,46.87703807
2014,Foodservice,Colleges & Universities,Produce,Other,Other,183.3921197,565334.1151,41.81084643,183.3921197
2014,Foodservice,Colleges & Universities,Produce,Spoiled,Spoiled,698.7651362,2154049.861,159.3087089,698.7651362
2014,Foodservice,Colleges & Universities,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2634.718208,8121919.793,2634.718208,2634.718208
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1617.385056,1165253.456,0,0
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,41.44919022,29862.28416,0,41.44919022
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,23.60840683,17008.7992,0,23.60840683
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,76.86180046,55375.48296,0,76.86180046
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Other,Other,9.323826495,6717.399177,0,9.323826495
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Spoiled,Spoiled,39.56649448,28505.88625,0,39.56649448
2014,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,1180.211153,850289.2491,1180.211153,1180.211153
2014,Foodservice,Corrections,Breads & Bakery,Date Label Concerns,Date Label Concerns,326.8389606,811011.329,0,0
2014,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,32.90165191,81641.4677,0,32.90165191
2014,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,5.175838221,12843.2162,0,5.175838221
2014,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,25.50854284,63296.3622,0,25.50854284
2014,Foodservice,Corrections,Breads & Bakery,Other,Other,11.43714635,28379.89463,0,11.43714635
2014,Foodservice,Corrections,Breads & Bakery,Spoiled,Spoiled,80.61599684,200038.8406,0,80.61599684
2014,Foodservice,Corrections,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,179.3937585,445143.9027,179.3937585,179.3937585
2014,Foodservice,Corrections,Dairy & Eggs,Date Label Concerns,Date Label Concerns,533.054307,1781131.884,3.584714984,0
2014,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,40.51580609,135378.3153,0.272463078,40.51580609
2014,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,42.56285804,142218.2741,0.286229213,42.56285804
2014,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,70.21289315,234607.283,0.472171797,70.21289315
2014,Foodservice,Corrections,Dairy & Eggs,Other,Other,40.42680383,135080.9258,0.27186455,40.42680383
2014,Foodservice,Corrections,Dairy & Eggs,Spoiled,Spoiled,185.1642551,618702.3615,1.245203483,185.1642551
2014,Foodservice,Corrections,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,76.98695397,257241.9293,76.98695397,76.98695397
2014,Foodservice,Corrections,Dry Goods,Date Label Concerns,Date Label Concerns,1199.069487,3839271.373,0,0
2014,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Cooking Issues,224.4436094,718640.5237,0,224.4436094
2014,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Equipment Issues,10.30774836,33004.12831,0,10.30774836
2014,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Handling Errors,85.83266409,274825.5157,0,85.83266409
2014,Foodservice,Corrections,Dry Goods,Other,Other,91.83464415,294043.1094,0,91.83464415
2014,Foodservice,Corrections,Dry Goods,Spoiled,Spoiled,347.3537227,1112183.421,0,347.3537227
2014,Foodservice,Corrections,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,215.7885801,690928.1966,215.7885801,215.7885801
2014,Foodservice,Corrections,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,518.891311,4670733.763,75.533378,0
2014,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,109.3960335,984714.4021,15.92443692,109.3960335
2014,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,77.48533395,697474.3222,11.27929664,77.48533395
2014,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,73.66349076,663072.4896,10.72296293,73.66349076
2014,Foodservice,Corrections,Fresh Meat & Seafood,Other,Other,22.66048614,203975.4674,3.298615778,22.66048614
2014,Foodservice,Corrections,Fresh Meat & Seafood,Spoiled,Spoiled,349.5295433,3146245.475,50.87991755,349.5295433
2014,Foodservice,Corrections,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,539.4717674,4855986.109,539.4717674,539.4717674
2014,Foodservice,Corrections,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Corrections,Frozen,Other,Other,0,0,0,0
2014,Foodservice,Corrections,Frozen,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Corrections,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Excess,Overproduction,8994.534438,88190624.24,349.8835231,0
2014,Foodservice,Corrections,Prepared Foods,Excess,Plate Waste,51607.99766,506011907.7,2007.528924,0
2014,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Other,Other,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Corrections,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Corrections,Produce,Date Label Concerns,Date Label Concerns,278.4975655,858511.1237,63.49356212,0
2014,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Cooking Issues,22.03116389,67914.4151,5.022798208,22.03116389
2014,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Equipment Issues,3.066760017,9453.754411,0.699178527,3.066760017
2014,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Handling Errors,14.09609425,43453.35548,3.213712961,14.09609425
2014,Foodservice,Corrections,Produce,Other,Other,55.14667115,169998.0053,12.57267217,55.14667115
2014,Foodservice,Corrections,Produce,Spoiled,Spoiled,210.1211942,647730.5545,47.90470276,210.1211942
2014,Foodservice,Corrections,Produce,Trimmings & Byproducts,Trimmings & Byproducts,792.2692582,2442290.545,792.2692582,792.2692582
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,486.353514,350395.9127,0,0
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,12.46392084,8979.696444,0,12.46392084
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,7.099132996,5114.607203,0,7.099132996
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,23.11262034,16651.60725,0,23.11262034
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Other,Other,2.803708221,2019.946136,0,2.803708221
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Spoiled,Spoiled,11.89778745,8571.822705,0,11.89778745
2014,Foodservice,Corrections,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,354.8937461,255685.0408,354.8937461,354.8937461
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,10481.61546,30100582.39,0,0
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,484.6281494,1391731.035,0,484.6281494
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,101.3946847,291180.2166,0,101.3946847
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,2328.954215,6688174.976,0,2328.954215
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Other,Other,1075.216147,3087752.297,0,1075.216147
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Spoiled,Spoiled,7839.106595,22511956.75,0,7839.106595
2014,Foodservice,Full Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,1716.020943,4927983.666,1716.020943,1716.020943
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,19015.68572,57210902.59,127.8778028,0
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,1376.418712,4141115.812,9.25622158,1376.418712
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,62.43631849,187846.9274,0.41987543,62.43631849
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,1363.125818,4101122.595,9.166828746,1363.125818
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Other,Other,290.0267698,872579.2756,1.950389095,290.0267698
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,15750.06486,47385902.33,105.9169634,15750.06486
2014,Foodservice,Full Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,2423.737602,7292096.529,2423.737602,2423.737602
2014,Foodservice,Full Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,44644.45637,136286548.1,0,0
2014,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,6204.089592,18939282.13,0,6204.089592
2014,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,663.4929147,2025451.005,0,663.4929147
2014,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,4275.651744,13052321.93,0,4275.651744
2014,Foodservice,Full Service Restaurants,Dry Goods,Other,Other,12387.49889,37815433.31,0,12387.49889
2014,Foodservice,Full Service Restaurants,Dry Goods,Spoiled,Spoiled,7792.164192,23787212.26,0,7792.164192
2014,Foodservice,Full Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,10201.41898,31141966.82,10201.41898,10201.41898
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,23197.77392,216318893.1,3376.827072,0
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,7632.322098,71171288.85,1111.01315,7632.322098
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,537.827923,5015237.298,78.28992113,537.827923
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,5219.146623,48668463.82,759.7347777,5219.146623
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Other,Other,415.6248244,3875695.24,60.50119997,415.6248244
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,16890.21399,157500991.5,2458.655388,16890.21399
2014,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,13251.6503,123571439.8,13251.6503,13251.6503
2014,Foodservice,Full Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,586.4159217,1231164.951,4.510084091,0
2014,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,61.51490834,129148.9475,0.473106884,61.51490834
2014,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,5.109864591,10728.02759,0.039299613,5.109864591
2014,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,520.2431753,1092236.993,4.001154098,520.2431753
2014,Foodservice,Full Service Restaurants,Frozen,Other,Other,81.91506005,171978.5346,0.630003033,81.91506005
2014,Foodservice,Full Service Restaurants,Frozen,Spoiled,Spoiled,508.1563802,1066861.082,3.908195397,508.1563802
2014,Foodservice,Full Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,201.9772246,424045.9212,201.9772246,201.9772246
2014,Foodservice,Full Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Catering Overproduction,244754.1015,3011262928,9520.829334,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Overproduction,275479.5546,3390173238,10716.03625,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Plate Waste,3945961.715,48555325737,153496.2145,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Full Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Full Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,17075.28771,50170246.61,3892.927533,0
2014,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,1766.010462,5188854.32,402.6257636,1766.010462
2014,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,98.25764842,288698.5296,22.40137393,98.25764842
2014,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,1128.12391,3314629.642,257.1965232,1128.12391
2014,Foodservice,Full Service Restaurants,Produce,Other,Other,178.1248279,523362.575,40.60997734,178.1248279
2014,Foodservice,Full Service Restaurants,Produce,Spoiled,Spoiled,13883.75318,40792947.85,3165.302157,13883.75318
2014,Foodservice,Full Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,18414.63929,54105500.9,18414.63929,18414.63929
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,22983.01313,21078364.75,0,0
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,310.621968,284880.1026,0,310.621968
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,185.4359593,170068.5096,0,185.4359593
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Other,Other,6048.425605,5547180.447,0,6048.425605
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,3418.849979,3135523.026,0,3418.849979
2014,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,526.1829026,482577.0704,526.1829026,526.1829026
2014,Foodservice,Healthcare,Breads & Bakery,Date Label Concerns,Date Label Concerns,1064.485049,2641390.833,0,0
2014,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,51.8393978,128633.1924,0,51.8393978
2014,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,20.20934796,50147.05138,0,20.20934796
2014,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,62.76091669,155733.6199,0,62.76091669
2014,Foodservice,Healthcare,Breads & Bakery,Other,Other,0.983239235,2439.789176,0,0.983239235
2014,Foodservice,Healthcare,Breads & Bakery,Spoiled,Spoiled,148.4388709,368333.0952,0,148.4388709
2014,Foodservice,Healthcare,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,163.9589241,406844.2289,163.9589241,163.9589241
2014,Foodservice,Healthcare,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1360.475866,4545853.79,9.149008191,0
2014,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,26.60154654,88885.62024,0.178891646,26.60154654
2014,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,19.88900676,66456.5385,0.133750763,19.88900676
2014,Foodservice,Healthcare,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,100.1682704,334699.2939,0.673617482,100.1682704
2014,Foodservice,Healthcare,Dairy & Eggs,Other,Other,6.644736348,22202.52536,0.044684914,6.644736348
2014,Foodservice,Healthcare,Dairy & Eggs,Spoiled,Spoiled,699.1889921,2336249.403,4.701947295,699.1889921
2014,Foodservice,Healthcare,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,47.14598647,157532.2038,47.14598647,47.14598647
2014,Foodservice,Healthcare,Dry Goods,Date Label Concerns,Date Label Concerns,2377.901869,7613746.051,0,0
2014,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Cooking Issues,176.7832991,566038.1378,0,176.7832991
2014,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Equipment Issues,38.02058584,121737.1874,0,38.02058584
2014,Foodservice,Healthcare,Dry Goods,Mistakes & Malfunctions,Handling Errors,389.2512788,1246334.185,0,389.2512788
2014,Foodservice,Healthcare,Dry Goods,Other,Other,20.97344735,67154.37002,0,20.97344735
2014,Foodservice,Healthcare,Dry Goods,Spoiled,Spoiled,236.4234338,756998.4317,0,236.4234338
2014,Foodservice,Healthcare,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1730.607607,5541190.328,1730.607607,1730.607607
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,1318.736656,11870439.33,191.9643521,0
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,128.9711386,1160917.208,18.77392348,128.9711386
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,40.07883452,360764.5023,5.83415003,40.07883452
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,273.6723502,2463426.655,39.83762427,273.6723502
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Other,Other,36.09800524,324931.5768,5.254673219,36.09800524
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Spoiled,Spoiled,488.5211845,4397360.954,71.1124941,488.5211845
2014,Foodservice,Healthcare,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1578.843268,14211755.72,1578.843268,1578.843268
2014,Foodservice,Healthcare,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Healthcare,Frozen,Other,Other,0,0,0,0
2014,Foodservice,Healthcare,Frozen,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Healthcare,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Excess,Overproduction,21003.48402,533233320,817.0264995,0
2014,Foodservice,Healthcare,Prepared Foods,Excess,Plate Waste,169175.9113,4295012806,6580.870226,0
2014,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Other,Other,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2014,Foodservice,Healthcare,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2014,Foodservice,Healthcare,Produce,Date Label Concerns,Date Label Concerns,1095.215963,3376169.86,249.69397,0
2014,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Cooking Issues,13.10638399,40402.42299,2.98807282,13.10638399
2014,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Equipment Issues,17.538039,54063.67393,3.998428377,17.538039
2014,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Handling Errors,59.40303533,183118.8956,13.54306386,59.40303533
2014,Foodservice,Healthcare,Produce,Other,Other,7.19751063,22187.42174,1.640932076,7.19751063
2014,Foodservice,Healthcare,Produce,Spoiled,Spoiled,404.6321042,1247340.033,92.25047837,404.6321042
2014,Foodservice,Healthcare,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1545.956137,4765645.035,1545.956137,1545.956137
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1441.905259,1038828.126,0,0
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,84.3069321,60739.36668,0,84.3069321
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,84.16316876,60635.79163,0,84.16316876
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,92.00853978,66288.0299,0,92.00853978
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Other,Other,13.82181859,9958.00092,0,13.82181859
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Spoiled,Spoiled,276.908737,199500.3364,0,276.908737
2014,Foodservice,Healthcare,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,60.6475933,43693.87328,60.6475933,60.6475933
2014,Foodservice,K-12 Education,Breads & Bakery,Date Label Concerns,Date Label Concerns,1867.092103,4632963.111,0,0
2014,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,187.9531569,466383.0142,0,187.9531569
2014,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,29.56736446,73367.83687,0,29.56736446
2014,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,145.7194663,361585.2216,0,145.7194663
2014,Foodservice,K-12 Education,Breads & Bakery,Other,Other,65.33555727,162122.2789,0,65.33555727
2014,Foodservice,K-12 Education,Breads & Bakery,Spoiled,Spoiled,460.5249349,1142736.897,0,460.5249349
2014,Foodservice,K-12 Education,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,1024.800315,2542917.967,1024.800315,1024.800315
2014,Foodservice,K-12 Education,Dairy & Eggs,Date Label Concerns,Date Label Concerns,3045.112752,10174849.62,20.4779535,0
2014,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,231.4495844,773358.7907,1.55646579,231.4495844
2014,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,243.1435224,812432.569,1.635105873,243.1435224
2014,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,401.096424,1340211.719,2.697316844,401.096424
2014,Foodservice,K-12 Education,Dairy & Eggs,Other,Other,230.9411523,771659.9308,1.553046656,230.9411523
2014,Foodservice,K-12 Education,Dairy & Eggs,Spoiled,Spoiled,1057.76471,3534383.695,7.113318393,1057.76471
2014,Foodservice,K-12 Education,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,439.793755,1469513.836,439.793755,439.793755
2014,Foodservice,K-12 Education,Dry Goods,Date Label Concerns,Date Label Concerns,6849.774476,21932125.98,0,0
2014,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Cooking Issues,1282.150971,4105287.95,0,1282.150971
2014,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Equipment Issues,58.88378646,188538.561,0,58.88378646
2014,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Handling Errors,490.3255383,1569961.393,0,490.3255383
2014,Foodservice,K-12 Education,Dry Goods,Other,Other,524.6123,1679743.34,0,524.6123
2014,Foodservice,K-12 Education,Dry Goods,Spoiled,Spoiled,1984.284222,6353431.298,0,1984.284222
